id,customer_name,sentiment,csat_score,call_timestamp,reason,city,state,channel,response_time,call duration in minutes,call_center
GNA-10284034-p-913562-2J,Pat Gonnard,Very Negative,3,10/20/2020,Service Outage,Flushing,New York,Chatbot,Below SLA,29,Los Angeles/CA
QNE-43179462-L-437707-Bx,Meggy Creany,Negative,,10/21/2020,Billing Question,Portland,Oregon,Chatbot,Above SLA,18,Baltimore/MD
VQY-96840790-Z-808499-TB,Conney Reuss,Positive,,10/20/2020,Billing Question,Monticello,Minnesota,Web,Within SLA,41,Chicago/IL
CEK-85412547-8-600197-rH,Cherri Bransgrove,Very Negative,,10/14/2020,Billing Question,Pompano Beach,Florida,Email,Within SLA,35,Los Angeles/CA
PXZ-83355212-3-025329-IC,Cos Maliphant,Neutral,5,10/09/2020,Service Outage,Oklahoma City,Oklahoma,Email,Within SLA,19,Los Angeles/CA
KLG-30740928-t-755763-32,Dell Menhenitt,Very Negative,,10/07/2020,Payments,Chicago,Illinois,Call-Center,Above SLA,31,Los Angeles/CA
YOY-62836362-j-856230-Oy,Jaine Duthie,Neutral,5,10/12/2020,Payments,Sacramento,California,Call-Center,Within SLA,11,Los Angeles/CA
GZM-15617178-G-150624-BJ,Davey Edgar,Neutral,8,10/23/2020,Billing Question,West Hartford,Connecticut,Chatbot,Within SLA,45,Los Angeles/CA
EME-25405601-9-808467-ta,Rafi McLachlan,Negative,,10/13/2020,Billing Question,San Diego,California,Email,Within SLA,10,Chicago/IL
NLM-23046716-n-772015-mh,Hermie Espinazo,Neutral,5,10/19/2020,Billing Question,Chicago,Illinois,Web,Within SLA,32,Baltimore/MD
ENT-35001206-K-128402-Uj,Chariot Welch,Neutral,,10/14/2020,Billing Question,San Antonio,Texas,Call-Center,Below SLA,5,Los Angeles/CA
AKH-09188149-F-181266-cl,Abel Rawsthorne,Very Negative,1,10/24/2020,Billing Question,Cincinnati,Ohio,Call-Center,Within SLA,8,Chicago/IL
HJY-93972640-7-443988-m1,Elwin Ceschi,Neutral,7,10/15/2020,Billing Question,Los Angeles,California,Chatbot,Within SLA,39,Chicago/IL
RRK-36798386-o-274820-Y0,Ken Staneland,Very Negative,2,10/07/2020,Service Outage,Camden,New Jersey,Email,Within SLA,8,Los Angeles/CA
OXD-52893273-O-905024-3B,Lenna Eaglen,Very Positive,,10/11/2020,Billing Question,Evansville,Indiana,Web,Within SLA,8,Baltimore/MD
RRW-90707145-j-626373-oX,Yanaton Briereton,Neutral,6,10/28/2020,Billing Question,Littleton,Colorado,Email,Within SLA,23,Denver/CO
JMN-81124226-H-456300-7J,Tyler Monnery,Very Negative,,10/15/2020,Billing Question,Knoxville,Tennessee,Email,Within SLA,9,Baltimore/MD
ZIY-47417023-X-325272-HE,Brodie Papps,Negative,3,10/25/2020,Payments,Washington,District of Columbia,Call-Center,Within SLA,34,Baltimore/MD
VTU-47678201-w-814691-n9,Gerik Dumbelton,Very Negative,,10/26/2020,Billing Question,Memphis,Tennessee,Chatbot,Within SLA,20,Chicago/IL
DSL-66733395-l-804710-27,Mohammed Hargrave,Positive,8,10/14/2020,Billing Question,Dallas,Texas,Call-Center,Within SLA,38,Denver/CO
OFV-30010582-n-868139-iY,Jerrome Miranda,Neutral,,10/19/2020,Billing Question,Toledo,Ohio,Call-Center,Below SLA,11,Baltimore/MD
ABV-19906776-N-361245-yX,Tatum Ledrane,Very Positive,,10/26/2020,Billing Question,Dayton,Ohio,Email,Above SLA,45,Baltimore/MD
ZFW-40919893-M-463518-a6,Panchito Rayner,Negative,,10/09/2020,Billing Question,South Bend,Indiana,Chatbot,Within SLA,42,Los Angeles/CA
FUQ-29743644-F-714895-5m,Jaclin Rembaud,Neutral,6,10/26/2020,Service Outage,Mesquite,Texas,Chatbot,Within SLA,41,Baltimore/MD
QEP-31458145-7-644493-RH,Cameron Guyton,Negative,4,10/24/2020,Service Outage,Richmond,Virginia,Email,Within SLA,39,Baltimore/MD
NOF-47949936-z-694562-N1,Blythe O'Crevan,Neutral,,10/12/2020,Billing Question,Odessa,Texas,Call-Center,Within SLA,39,Denver/CO
KCD-01724352-b-548207-3q,Raddy Kunzel,Negative,,10/24/2020,Billing Question,Houston,Texas,Web,Below SLA,33,Baltimore/MD
CCA-42907670-W-530743-tS,Tommy Trawin,Neutral,6,10/21/2020,Payments,Hartford,Connecticut,Call-Center,Below SLA,22,Chicago/IL
KKR-51245622-P-876226-IA,Burnaby Dibdall,Negative,,10/22/2020,Payments,Orlando,Florida,Call-Center,Within SLA,19,Los Angeles/CA
LSB-96998830-Q-968663-jM,De witt Cooney,Negative,,10/16/2020,Billing Question,Dallas,Texas,Call-Center,Within SLA,38,Los Angeles/CA
AVN-71616217-M-427470-48,Stevie Thurbon,Neutral,5,10/27/2020,Billing Question,San Diego,California,Web,Below SLA,18,Los Angeles/CA
WMA-69928696-C-195864-fY,Rudyard Brun,Neutral,,10/01/2020,Billing Question,Memphis,Tennessee,Email,Within SLA,45,Chicago/IL
YSV-44942217-Z-415986-Ce,Deina Warlaw,Neutral,,10/02/2020,Payments,Glendale,California,Call-Center,Within SLA,37,Baltimore/MD
OJJ-50325462-L-481352-pI,Pip Dundredge,Very Negative,,10/03/2020,Billing Question,Little Rock,Arkansas,Web,Within SLA,19,Los Angeles/CA
SQL-52270818-9-475092-vP,Georgena Goode,Neutral,,10/30/2020,Billing Question,Decatur,Georgia,Email,Within SLA,23,Los Angeles/CA
IRG-90394217-1-600132-VN,Price Ogbourne,Very Negative,,10/17/2020,Billing Question,Gilbert,Arizona,Call-Center,Within SLA,44,Chicago/IL
AJY-62072071-w-422758-wF,Lonni Shapter,Negative,,10/20/2020,Billing Question,Honolulu,Hawaii,Web,Within SLA,8,Los Angeles/CA
OCX-66525876-e-991326-un,Cahra Zorzini,Neutral,,10/22/2020,Service Outage,Chicago,Illinois,Email,Within SLA,40,Los Angeles/CA
TKG-37240876-g-374271-8I,Tanney Goodram,Positive,,10/12/2020,Billing Question,Muskegon,Michigan,Web,Within SLA,7,Chicago/IL
OCN-17600936-S-006638-Z5,Prudi Skuce,Very Negative,1,10/11/2020,Billing Question,Los Angeles,California,Web,Above SLA,45,Chicago/IL
WAE-83536195-g-903702-OZ,Verla Clarae,Negative,5,10/13/2020,Payments,Portland,Oregon,Call-Center,Within SLA,6,Los Angeles/CA
ZYV-96521660-S-847280-Bi,Roxine Snarr,Positive,9,10/14/2020,Billing Question,Houston,Texas,Chatbot,Within SLA,15,Baltimore/MD
KCQ-19661484-O-102538-lA,Portia MacKerley,Negative,5,10/16/2020,Billing Question,Dallas,Texas,Chatbot,Below SLA,11,Los Angeles/CA
XKN-45942567-5-268182-3t,Marchelle Pilkington,Very Positive,10,10/20/2020,Billing Question,Houston,Texas,Email,Above SLA,29,Los Angeles/CA
PPX-07812994-7-426197-Rr,Lula Cocci,Very Positive,10,10/20/2020,Payments,Tulsa,Oklahoma,Call-Center,Within SLA,23,Denver/CO
JNA-24902744-B-642629-Rq,Brande Mandell,Very Negative,4,10/07/2020,Billing Question,College Station,Texas,Email,Below SLA,36,Los Angeles/CA
DAY-11377358-c-744716-5k,Fey Roddell,Negative,4,10/20/2020,Billing Question,Springfield,Illinois,Chatbot,Within SLA,45,Chicago/IL
PBK-15222693-8-607348-96,Menard Huton,Negative,,10/04/2020,Service Outage,Springfield,Illinois,Chatbot,Within SLA,40,Baltimore/MD
YPR-27184515-C-342366-td,Fanni Gibby,Very Negative,,10/18/2020,Billing Question,Toledo,Ohio,Call-Center,Above SLA,22,Los Angeles/CA
ERA-33103899-J-334518-dC,Leslie Winn,Very Negative,3,10/10/2020,Billing Question,Washington,District of Columbia,Email,Within SLA,8,Los Angeles/CA
AUT-51432224-B-369690-LD,Jarvis Craddock,Neutral,5,10/19/2020,Payments,Austin,Texas,Call-Center,Within SLA,18,Los Angeles/CA
XYY-86263970-o-998469-5i,Kamilah Penwell,Neutral,5,10/20/2020,Billing Question,Pensacola,Florida,Email,Above SLA,16,Baltimore/MD
LSB-49075115-Q-276267-0N,Daveen Szanto,Negative,6,10/24/2020,Payments,Milwaukee,Wisconsin,Call-Center,Below SLA,27,Baltimore/MD
OFR-43968836-Q-522346-BL,Salli Muckeen,Neutral,,10/28/2020,Billing Question,Oklahoma City,Oklahoma,Web,Within SLA,28,Baltimore/MD
KCV-77836974-F-811725-3P,Ora Minnis,Very Negative,,10/28/2020,Billing Question,Dallas,Texas,Call-Center,Within SLA,22,Baltimore/MD
VUB-59766417-E-349347-4D,Gennifer Haresign,Positive,,10/24/2020,Billing Question,Los Angeles,California,Email,Below SLA,27,Los Angeles/CA
BAP-70259744-k-243618-Pe,Sayre Druery,Neutral,,10/05/2020,Billing Question,Pittsburgh,Pennsylvania,Web,Below SLA,23,Baltimore/MD
GGR-01719888-6-884300-GA,Timothee Pawley,Negative,,10/17/2020,Payments,Idaho Falls,Idaho,Call-Center,Below SLA,26,Los Angeles/CA
MYW-45096730-C-215685-Gk,Lethia Rawnsley,Very Positive,10,10/20/2020,Service Outage,Houston,Texas,Chatbot,Within SLA,33,Baltimore/MD
OCR-35062958-x-291481-1e,Micheil Jeanesson,Negative,,10/26/2020,Billing Question,Pensacola,Florida,Email,Within SLA,20,Chicago/IL
ZXR-57174574-C-334806-PI,Jerrold Spellacey,Negative,,10/02/2020,Billing Question,Huntsville,Alabama,Email,Below SLA,14,Baltimore/MD
TKO-47966261-a-000842-l6,Ninon Caney,Very Negative,,10/11/2020,Billing Question,El Paso,Texas,Call-Center,Below SLA,28,Chicago/IL
NMU-72382984-l-924606-Kv,Aurora Tondeur,Negative,,10/11/2020,Payments,Albuquerque,New Mexico,Call-Center,Above SLA,20,Chicago/IL
QZL-31965200-v-469291-dN,Denna Thelwll,Very Negative,,10/23/2020,Billing Question,Syracuse,New York,Chatbot,Below SLA,32,Los Angeles/CA
ZWR-83963525-O-675218-l6,Meredeth Purse,Negative,5,10/28/2020,Service Outage,El Paso,Texas,Email,Below SLA,13,Baltimore/MD
WLJ-44666441-E-224458-YE,Marj Capinetti,Very Positive,,10/29/2020,Billing Question,Saint Paul,Minnesota,Email,Below SLA,27,Los Angeles/CA
MNQ-94209324-L-390310-64,Sander Husset,Neutral,8,10/06/2020,Billing Question,Wichita Falls,Texas,Chatbot,Within SLA,9,Chicago/IL
YCR-00311245-5-219602-Hj,Corby Lucken,Neutral,,10/17/2020,Payments,Atlanta,Georgia,Call-Center,Within SLA,22,Baltimore/MD
XQM-40194352-u-895574-gG,Cletis Vitet,Very Negative,,10/05/2020,Billing Question,Evansville,Indiana,Call-Center,Within SLA,7,Baltimore/MD
BYT-12128042-Z-532429-AO,Stevie Oultram,Neutral,,10/01/2020,Service Outage,Lawrenceville,Georgia,Web,Within SLA,18,Los Angeles/CA
PAP-45857020-L-389116-af,Kristan Loisi,Neutral,5,10/21/2020,Billing Question,Houston,Texas,Chatbot,Within SLA,37,Baltimore/MD
SMB-41852441-7-687724-QC,Darlleen Riccard,Very Negative,4,10/25/2020,Payments,Atlanta,Georgia,Call-Center,Within SLA,10,Los Angeles/CA
TJD-26657722-q-528342-9A,Monte Bastide,Positive,,10/30/2020,Billing Question,Lincoln,Nebraska,Email,Below SLA,13,Los Angeles/CA
BGF-24742102-r-593287-v0,Adams O'Doran,Neutral,,10/01/2020,Billing Question,Chicago,Illinois,Email,Within SLA,5,Chicago/IL
RJD-21106080-G-753890-HZ,Micheline Motion,Negative,3,10/09/2020,Billing Question,Orlando,Florida,Email,Below SLA,7,Los Angeles/CA
KSF-77475638-8-225907-R1,Kerr McDunlevy,Neutral,,10/14/2020,Service Outage,Topeka,Kansas,Chatbot,Within SLA,33,Baltimore/MD
BEE-18441269-g-331528-jm,Helga Bentjens,Very Negative,,10/26/2020,Payments,Wichita,Kansas,Call-Center,Within SLA,17,Baltimore/MD
PBO-71736903-r-770200-Sn,Raina Gilmore,Negative,,10/07/2020,Billing Question,Las Vegas,Nevada,Web,Within SLA,29,Baltimore/MD
LYO-80759667-x-111730-xL,Karly Cross,Neutral,,10/01/2020,Service Outage,Peoria,Illinois,Chatbot,Below SLA,8,Baltimore/MD
GMQ-53754548-l-352993-dh,Natasha Robjant,Negative,,10/19/2020,Billing Question,Redwood City,California,Web,Above SLA,35,Chicago/IL
UWV-54967687-I-252731-jw,Gib Dilnot,Neutral,8,10/29/2020,Payments,Salt Lake City,Utah,Call-Center,Below SLA,11,Chicago/IL
IDU-36755074-Q-878230-1j,Napoleon Mundy,Neutral,,10/12/2020,Billing Question,Tampa,Florida,Chatbot,Below SLA,31,Denver/CO
HTU-65887167-L-839305-RD,Coreen Kindleysides,Positive,,10/01/2020,Service Outage,Boston,Massachusetts,Chatbot,Above SLA,13,Baltimore/MD
KLW-92507887-Z-547242-cD,Merlina Schild,Very Negative,3,10/11/2020,Billing Question,Des Moines,Iowa,Call-Center,Within SLA,43,Chicago/IL
YXA-23681110-X-128619-YO,Mile Betke,Negative,4,10/10/2020,Billing Question,Denver,Colorado,Call-Center,Within SLA,14,Baltimore/MD
OZN-71038114-B-542362-kE,Vernor Hellin,Neutral,,10/28/2020,Service Outage,Jackson,Mississippi,Chatbot,Within SLA,5,Denver/CO
JPR-13551511-l-019467-RT,Melodie Callam,Very Negative,,10/03/2020,Billing Question,Sacramento,California,Chatbot,Below SLA,34,Baltimore/MD
TKB-55937866-s-838620-sv,Carma Bettam,Negative,,10/06/2020,Billing Question,Honolulu,Hawaii,Web,Below SLA,29,Los Angeles/CA
GMZ-25761230-V-361249-Tu,Ly Kacheler,Negative,5,10/30/2020,Billing Question,New Orleans,Louisiana,Web,Within SLA,40,Los Angeles/CA
QEC-59620739-x-448908-Nr,Catlin Fairrie,Very Negative,,10/23/2020,Billing Question,Fargo,North Dakota,Web,Within SLA,22,Los Angeles/CA
TWO-07046207-K-596627-Cd,Kristy Gearty,Neutral,,10/11/2020,Service Outage,Fresno,California,Chatbot,Within SLA,6,Baltimore/MD
JFW-25155447-8-181868-Xz,Earl Van de Vlies,Negative,,10/21/2020,Service Outage,Pittsburgh,Pennsylvania,Web,Above SLA,44,Chicago/IL
PMW-18010340-3-039407-Kd,Boycey Worthing,Negative,,10/05/2020,Billing Question,Miami,Florida,Chatbot,Below SLA,25,Los Angeles/CA
OEX-76351019-v-066396-pY,Marga Itzhayek,Neutral,8,10/18/2020,Billing Question,Las Cruces,New Mexico,Email,Below SLA,18,Los Angeles/CA
QXG-19732290-a-586549-bz,Mona Broun,Very Positive,,10/27/2020,Billing Question,Washington,District of Columbia,Call-Center,Within SLA,39,Los Angeles/CA
TTY-88082381-Y-648890-Rf,Tory Utting,Neutral,,10/07/2020,Billing Question,Charlottesville,Virginia,Web,Below SLA,28,Baltimore/MD
WLI-34018477-x-629281-8I,Gwen Lafuente,Very Negative,,10/26/2020,Billing Question,Indianapolis,Indiana,Chatbot,Within SLA,26,Baltimore/MD
WAM-37530753-b-468392-sH,Marget Fincken,Negative,,10/04/2020,Billing Question,Paterson,New Jersey,Email,Within SLA,7,Denver/CO
XPY-97474926-Z-986210-uq,Joyann Raraty,Negative,6,10/14/2020,Payments,Houston,Texas,Call-Center,Within SLA,36,Los Angeles/CA
YNQ-84409962-4-172481-Jh,Sylvan Vicker,Very Negative,,10/21/2020,Payments,Seattle,Washington,Call-Center,Below SLA,29,Chicago/IL
UKC-98414251-y-969832-SA,Marlyn Pember,Negative,,10/23/2020,Billing Question,Wilmington,Delaware,Web,Within SLA,42,Los Angeles/CA
ENG-42918997-X-717396-zq,Myrlene State,Negative,4,10/15/2020,Billing Question,Hartford,Connecticut,Web,Below SLA,33,Baltimore/MD
FDF-18827319-z-483050-4I,Eberhard Ind,Negative,,10/18/2020,Billing Question,Los Angeles,California,Chatbot,Above SLA,13,Baltimore/MD
TLB-24609396-K-243197-8T,Karen Horsburgh,Negative,,10/25/2020,Billing Question,Longview,Texas,Email,Within SLA,42,Baltimore/MD
PGH-41398500-4-231836-T3,Electra Catlette,Negative,,10/28/2020,Billing Question,Washington,District of Columbia,Call-Center,Within SLA,18,Los Angeles/CA
GBT-29435834-K-309037-YL,Arlena Challicum,Neutral,5,10/17/2020,Billing Question,Richmond,Virginia,Call-Center,Below SLA,12,Los Angeles/CA
IPO-40647283-1-765096-Of,Erin Keddle,Very Negative,2,10/15/2020,Billing Question,Monticello,Minnesota,Web,Within SLA,6,Los Angeles/CA
AOC-61931254-v-948654-MS,Renee Tott,Neutral,5,10/07/2020,Payments,Houston,Texas,Call-Center,Above SLA,34,Los Angeles/CA
QPB-84820174-8-076589-NT,Shalna Gainsburgh,Positive,,10/02/2020,Billing Question,New York City,New York,Call-Center,Below SLA,38,Baltimore/MD
ZYQ-97166057-z-533992-4I,Carey Haigh,Neutral,,10/23/2020,Service Outage,Indianapolis,Indiana,Email,Within SLA,27,Chicago/IL
MCR-30085831-q-253529-AB,Tommy Woolston,Negative,,10/28/2020,Payments,El Paso,Texas,Call-Center,Within SLA,28,Baltimore/MD
SHO-56392845-l-987524-Q8,Mariele Gainsburgh,Very Negative,,10/13/2020,Billing Question,Springfield,Illinois,Email,Within SLA,7,Baltimore/MD
ISP-84548360-l-297149-1T,Albrecht Thewles,Very Negative,,10/25/2020,Billing Question,Brooklyn,New York,Chatbot,Within SLA,7,Chicago/IL
EQQ-56006795-4-462243-ZD,Merna Mitroshinov,Negative,,10/09/2020,Billing Question,Charlotte,North Carolina,Web,Above SLA,23,Los Angeles/CA
AHO-97376991-2-982770-9y,Marlene Caughte,Neutral,,10/04/2020,Billing Question,San Jose,California,Web,Within SLA,26,Baltimore/MD
RKO-94741524-C-652421-NB,Alysia McCarron,Negative,,10/10/2020,Billing Question,Los Angeles,California,Web,Above SLA,27,Los Angeles/CA
XVF-84521624-D-761281-ed,Staci Rentenbeck,Very Positive,10,10/26/2020,Billing Question,Honolulu,Hawaii,Call-Center,Below SLA,31,Los Angeles/CA
VOK-83426766-u-708541-WR,Leon Swires,Neutral,,10/16/2020,Billing Question,Independence,Missouri,Call-Center,Below SLA,37,Los Angeles/CA
ERH-49702535-v-063959-DT,Burlie Merritt,Neutral,5,10/20/2020,Billing Question,Minneapolis,Minnesota,Web,Below SLA,38,Baltimore/MD
XUG-33653702-2-828175-bV,Lilas Caves,Negative,3,10/23/2020,Billing Question,Hyattsville,Maryland,Call-Center,Within SLA,40,Los Angeles/CA
HFS-19917642-7-729092-RJ,Terri Lytlle,Very Positive,,10/20/2020,Billing Question,Santa Barbara,California,Chatbot,Below SLA,37,Baltimore/MD
BDC-48554300-0-795646-1t,Roley Balbeck,Very Negative,2,10/20/2020,Billing Question,Charleston,West Virginia,Email,Within SLA,25,Baltimore/MD
ZIJ-84469264-B-960008-At,Germaine Iashvili,Positive,,10/02/2020,Service Outage,Arlington,Texas,Chatbot,Within SLA,29,Chicago/IL
UGE-93506001-v-266196-hL,Cassandry Kubicka,Neutral,6,10/07/2020,Billing Question,Roanoke,Virginia,Email,Within SLA,41,Chicago/IL
TAI-31272918-3-001552-17,Chickie Fonte,Neutral,,10/10/2020,Billing Question,Philadelphia,Pennsylvania,Call-Center,Within SLA,40,Los Angeles/CA
FEJ-93618958-R-353566-cC,Sandor Dener,Neutral,6,10/29/2020,Service Outage,Atlanta,Georgia,Chatbot,Within SLA,19,Los Angeles/CA
LIY-13204890-B-285393-NW,Tansy Poon,Negative,3,10/21/2020,Billing Question,Saginaw,Michigan,Chatbot,Within SLA,36,Los Angeles/CA
VRR-87668607-P-426558-Vh,Charyl Alexsandrov,Neutral,6,10/30/2020,Payments,Champaign,Illinois,Call-Center,Within SLA,34,Los Angeles/CA
AIY-23597029-C-399120-pS,Gusti Craigmile,Neutral,6,10/05/2020,Service Outage,Duluth,Minnesota,Email,Within SLA,29,Chicago/IL
OKW-25011060-e-698797-rs,Marisa Haresnape,Very Positive,,10/29/2020,Service Outage,Memphis,Tennessee,Chatbot,Below SLA,20,Los Angeles/CA
INJ-59759342-c-624163-i9,Stephen Domke,Neutral,,10/30/2020,Payments,Gainesville,Florida,Call-Center,Below SLA,11,Denver/CO
AAB-23102945-b-065985-xp,Sondra Bearman,Very Positive,,10/06/2020,Billing Question,Salem,Oregon,Call-Center,Above SLA,9,Chicago/IL
FFN-99585578-S-664117-4E,Kleon Paton,Negative,6,10/26/2020,Billing Question,Lake Worth,Florida,Call-Center,Within SLA,10,Denver/CO
IBG-71395612-J-179698-d4,Frans Channing,Very Positive,,10/30/2020,Billing Question,Pensacola,Florida,Chatbot,Within SLA,6,Los Angeles/CA
AIJ-73370296-O-926174-kL,Sebastian Astill,Negative,,10/19/2020,Payments,Carol Stream,Illinois,Call-Center,Within SLA,20,Chicago/IL
QHA-97393173-3-973687-h6,Manolo Whitmell,Very Negative,4,10/27/2020,Payments,Chicago,Illinois,Call-Center,Above SLA,20,Los Angeles/CA
NIR-80368693-K-905856-h8,Leupold Skotcher,Neutral,6,10/08/2020,Service Outage,Amarillo,Texas,Chatbot,Above SLA,18,Baltimore/MD
HZQ-06714002-t-464326-mh,Charlton Jakolevitch,Very Negative,1,10/02/2020,Payments,New York City,New York,Call-Center,Within SLA,38,Los Angeles/CA
GKC-27856435-M-806695-CF,Kaila Arntzen,Very Positive,,10/26/2020,Billing Question,Lexington,Kentucky,Chatbot,Within SLA,42,Chicago/IL
MTZ-19959634-0-509294-le,Sosanna Fayne,Neutral,5,10/25/2020,Billing Question,Aiken,South Carolina,Call-Center,Below SLA,31,Los Angeles/CA
API-05380578-X-561838-Mk,Morlee Bagley,Neutral,7,10/14/2020,Billing Question,Lincoln,Nebraska,Call-Center,Within SLA,20,Baltimore/MD
YYR-28410999-3-044850-fP,Rufe Alliston,Negative,,10/16/2020,Service Outage,Odessa,Texas,Chatbot,Within SLA,18,Baltimore/MD
JEW-84606587-n-379066-Ez,Hashim Bachmann,Positive,7,10/08/2020,Billing Question,Ocala,Florida,Web,Above SLA,7,Los Angeles/CA
IUB-84488991-z-605243-T9,Morena Koche,Negative,,10/29/2020,Billing Question,Austin,Texas,Call-Center,Above SLA,23,Baltimore/MD
BOK-12918148-v-199141-u8,Andriette Goggins,Negative,3,10/06/2020,Payments,Santa Barbara,California,Call-Center,Below SLA,27,Baltimore/MD
VCY-89458098-o-740265-MB,Thorpe Hummerston,Neutral,6,10/20/2020,Billing Question,Kansas City,Kansas,Email,Within SLA,38,Denver/CO
KAU-96664878-T-515902-Rq,Melita Edgett,Negative,,10/27/2020,Payments,Tulsa,Oklahoma,Call-Center,Within SLA,43,Chicago/IL
AOU-69534842-Y-032215-mo,Guinevere Treamayne,Negative,,10/30/2020,Billing Question,Scottsdale,Arizona,Chatbot,Above SLA,22,Chicago/IL
AJA-81601427-o-265585-Dc,Dannel Vowels,Neutral,6,10/21/2020,Billing Question,Oklahoma City,Oklahoma,Email,Within SLA,8,Los Angeles/CA
OUD-51780383-B-875958-cW,Brandtr Scandred,Very Negative,,10/17/2020,Billing Question,Newark,New Jersey,Email,Within SLA,41,Baltimore/MD
VEX-51932732-x-539263-s5,Tyrus Prosh,Positive,,10/30/2020,Billing Question,Raleigh,North Carolina,Web,Within SLA,21,Baltimore/MD
IRO-22281119-x-542539-H0,Arluene Strotton,Positive,,10/29/2020,Service Outage,Salt Lake City,Utah,Web,Within SLA,6,Baltimore/MD
KCY-21594613-f-533277-by,Trace Thwaites,Negative,3,10/21/2020,Billing Question,Davenport,Iowa,Email,Within SLA,5,Los Angeles/CA
POE-57422049-1-090169-ab,Kiley Yankin,Neutral,,10/19/2020,Service Outage,Chicago,Illinois,Email,Within SLA,22,Baltimore/MD
KNY-96368591-J-276821-xK,Kean Rawstorn,Neutral,7,10/06/2020,Billing Question,Albany,Georgia,Call-Center,Within SLA,42,Chicago/IL
PKS-23822393-w-644523-7k,Hartwell Eastope,Very Negative,3,10/01/2020,Billing Question,Charlotte,North Carolina,Chatbot,Within SLA,26,Los Angeles/CA
UVW-27918191-P-119118-d0,Shelton Stallworth,Neutral,,10/03/2020,Payments,Little Rock,Arkansas,Call-Center,Within SLA,43,Baltimore/MD
HLB-48020878-4-925922-n9,Vanni Hinrich,Negative,3,10/26/2020,Billing Question,Santa Monica,California,Chatbot,Below SLA,44,Denver/CO
XII-58990823-7-060096-46,Silvester Pudner,Very Negative,,10/02/2020,Billing Question,Peoria,Illinois,Call-Center,Within SLA,15,Chicago/IL
LIW-24920130-8-144320-om,Arlana McFadin,Negative,,10/18/2020,Billing Question,Alexandria,Virginia,Chatbot,Within SLA,38,Los Angeles/CA
GCT-64662758-N-958150-C4,Griz Comolli,Very Negative,,10/10/2020,Billing Question,Chicago,Illinois,Email,Within SLA,40,Chicago/IL
